"Number of latitud points",20
"Number of longitud points",22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0
0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0
0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0
0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0
0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0
0,0,0,0,0,0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0,0,0,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0.004237288135593,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
